1,1,2,2,10400,1,1,150,0
1,1,2,2,10400,1,2,50,0
1,1,2,2,10400,1,3,105,0
1,1,2,2,10401,1,1,150,0
1,1,2,2,10401,1,2,50,0
1,1,2,2,10401,1,3,105,0
1,1,2,17,10400,3,1,-300,0
1,1,2,17,10400,3,2,-300,0
1,1,2,17,10400,3,3,-300,0
1,1,2,17,10401,3,1,-300,0
1,1,2,17,10401,3,2,-300,0
1,1,2,17,10401,3,3,-300,0
1,1,2,17,10402,3,1,-300,0
1,1,2,17,10402,3,2,-300,0
1,1,2,17,10402,3,3,-300,0
1,1,2,17,10403,1,1,-300,0
1,1,2,17,10403,1,2,-300,0
1,1,2,17,10403,1,3,-300,0
1,1,2,2,10002,3,1,150,0
1,1,2,2,10002,3,2,50,0
1,1,2,2,10002,3,3,105,0
1,1,2,2,10004,3,1,150,0
1,1,2,2,10004,3,2,50,0
1,1,2,2,10004,3,3,105,0
1,1,2,2,10082,3,1,150,0
1,1,2,2,10082,3,2,50,0
1,1,2,2,10082,3,3,105,0
1,1,2,2,10083,3,1,150,0
1,1,2,2,10083,3,2,50,0
1,1,2,2,10083,3,3,105,0
1,1,2,2,10086,3,1,150,0
1,1,2,2,10086,3,2,50,0
1,1,2,2,10086,3,3,105,0
1,1,2,2,10087,3,1,150,0
1,1,2,2,10087,3,2,50,0
1,1,2,2,10087,3,3,105,0
1,1,2,2,10088,3,1,150,0
1,1,2,2,10088,3,2,50,0
1,1,2,2,10088,3,3,105,0
1,1,2,2,10089,3,1,150,0
1,1,2,2,10089,3,2,50,0
1,1,2,2,10089,3,3,105,0
1,1,2,17,10002,4,1,-300,0
1,1,2,17,10002,4,2,-300,0
1,1,2,17,10002,4,3,-300,0
1,1,2,17,10003,4,1,-300,0
1,1,2,17,10003,4,2,-300,0
1,1,2,17,10003,4,3,-300,0
1,1,2,17,10004,4,1,-300,0
1,1,2,17,10004,4,2,-300,0
1,1,2,17,10004,4,3,-300,0
1,1,2,17,10005,4,1,-300,0
1,1,2,17,10005,4,2,-300,0
1,1,2,17,10005,4,3,-300,0
1,1,2,17,10006,4,1,-300,0
1,1,2,17,10006,4,2,-300,0
1,1,2,17,10006,4,3,-300,0
1,1,2,17,10007,4,1,-300,0
1,1,2,17,10007,4,2,-300,0
1,1,2,17,10007,4,3,-300,0
1,1,2,17,10008,4,1,-300,0
1,1,2,17,10008,4,2,-300,0
1,1,2,17,10008,4,3,-300,0
1,1,2,17,10086,4,1,-300,0
1,1,2,17,10086,4,2,-300,0
1,1,2,17,10086,4,3,-300,0
1,1,2,17,10087,4,1,-300,0
1,1,2,17,10087,4,2,-300,0
1,1,2,17,10087,4,3,-300,0
1,1,2,17,10088,4,1,-300,0
1,1,2,17,10088,4,2,-300,0
1,1,2,17,10088,4,3,-300,0
1,1,2,17,10089,4,1,-300,0
1,1,2,17,10089,4,2,-300,0
1,1,2,17,10089,4,3,-300,0
1,1,2,17,10090,4,1,-300,0
1,1,2,17,10090,4,2,-300,0
1,1,2,17,10090,4,3,-300,0
1,1,2,17,10002,4,1,-300,0
1,1,2,17,10002,4,2,-300,0
1,1,2,17,10002,4,3,-300,0
1,1,2,5,10270,9,1,50,0
1,1,2,5,10270,9,2,40,0
1,1,2,5,10270,9,3,35,0
1,1,2,7,10270,9,1,80,0
1,1,2,7,10270,9,2,50,0
1,1,2,7,10270,9,3,56,0
1,1,2,8,10270,9,1,50,0
1,1,2,8,10270,9,2,40,0
1,1,2,8,10270,9,3,36,0
1,1,2,9,10270,9,1,50,0
1,1,2,9,10270,9,2,40,0
1,1,2,9,10270,9,3,36,0
1,1,2,5,10271,9,1,50,0
1,1,2,5,10271,9,2,40,0
1,1,2,5,10271,9,3,35,0
1,1,2,7,10271,9,1,80,0
1,1,2,7,10271,9,2,50,0
1,1,2,7,10271,9,3,56,0
1,1,2,8,10271,9,1,50,0
1,1,2,8,10271,9,2,40,0
1,1,2,8,10271,9,3,36,0
1,1,2,9,10271,9,1,50,0
1,1,2,9,10271,9,2,40,0
1,1,2,9,10271,9,3,36,0
1,1,2,5,10272,9,1,50,0
1,1,2,5,10272,9,2,40,0
1,1,2,5,10272,9,3,35,0
1,1,2,7,10272,9,1,80,0
1,1,2,7,10272,9,2,50,0
1,1,2,7,10272,9,3,56,0
1,1,2,8,10272,9,1,50,0
1,1,2,8,10272,9,2,40,0
1,1,2,8,10272,9,3,36,0
1,1,2,9,10272,9,1,50,0
1,1,2,9,10272,9,2,40,0
1,1,2,9,10272,9,3,36,0
1,1,2,5,10273,9,1,50,0
1,1,2,5,10273,9,2,40,0
1,1,2,5,10273,9,3,35,0
1,1,2,7,10273,9,1,80,0
1,1,2,7,10273,9,2,50,0
1,1,2,7,10273,9,3,56,0
1,1,2,8,10273,9,1,50,0
1,1,2,8,10273,9,2,40,0
1,1,2,8,10273,9,3,36,0
1,1,2,9,10273,9,1,50,0
1,1,2,9,10273,9,2,40,0
1,1,2,9,10273,9,3,36,0
1,1,2,5,10274,9,1,50,0
1,1,2,5,10274,9,2,40,0
1,1,2,5,10274,9,3,35,0
1,1,2,7,10274,9,1,80,0
1,1,2,7,10274,9,2,50,0
1,1,2,7,10274,9,3,56,0
1,1,2,8,10274,9,1,50,0
1,1,2,8,10274,9,2,40,0
1,1,2,8,10274,9,3,36,0
1,1,2,9,10274,9,1,50,0
1,1,2,9,10274,9,2,40,0
1,1,2,9,10274,9,3,36,0
1,1,2,5,10275,9,1,50,0
1,1,2,5,10275,9,2,40,0
1,1,2,5,10275,9,3,35,0
1,1,2,7,10275,9,1,80,0
1,1,2,7,10275,9,2,50,0
1,1,2,7,10275,9,3,56,0
1,1,2,8,10275,9,1,50,0
1,1,2,8,10275,9,2,40,0
1,1,2,8,10275,9,3,36,0
1,1,2,9,10275,9,1,50,0
1,1,2,9,10275,9,2,40,0
1,1,2,9,10275,9,3,36,0
1,1,2,5,10276,9,1,50,0
1,1,2,5,10276,9,2,40,0
1,1,2,5,10276,9,3,35,0
1,1,2,7,10276,9,1,80,0
1,1,2,7,10276,9,2,50,0
1,1,2,7,10276,9,3,56,0
1,1,2,8,10276,9,1,50,0
1,1,2,8,10276,9,2,40,0
1,1,2,8,10276,9,3,36,0
1,1,2,9,10276,9,1,50,0
1,1,2,9,10276,9,2,40,0
1,1,2,9,10276,9,3,36,0
1,1,2,5,10277,9,1,50,0
1,1,2,5,10277,9,2,40,0
1,1,2,5,10277,9,3,35,0
1,1,2,7,10277,9,1,80,0
1,1,2,7,10277,9,2,50,0
1,1,2,7,10277,9,3,56,0
1,1,2,8,10277,9,1,50,0
1,1,2,8,10277,9,2,40,0
1,1,2,8,10277,9,3,36,0
1,1,2,9,10277,9,1,50,0
1,1,2,9,10277,9,2,40,0
1,1,2,9,10277,9,3,36,0
1,1,2,5,10278,9,1,50,0
1,1,2,5,10278,9,2,40,0
1,1,2,5,10278,9,3,35,0
1,1,2,7,10278,9,1,80,0
1,1,2,7,10278,9,2,50,0
1,1,2,7,10278,9,3,56,0
1,1,2,8,10278,9,1,50,0
1,1,2,8,10278,9,2,40,0
1,1,2,8,10278,9,3,36,0
1,1,2,9,10278,9,1,50,0
1,1,2,9,10278,9,2,40,0
1,1,2,9,10278,9,3,36,0
1,1,2,5,10279,9,1,50,0
1,1,2,5,10279,9,2,40,0
1,1,2,5,10279,9,3,35,0
1,1,2,7,10279,9,1,80,0
1,1,2,7,10279,9,2,50,0
1,1,2,7,10279,9,3,56,0
1,1,2,8,10279,9,1,50,0
1,1,2,8,10279,9,2,40,0
1,1,2,8,10279,9,3,36,0
1,1,2,9,10279,9,1,50,0
1,1,2,9,10279,9,2,40,0
1,1,2,9,10279,9,3,36,0
1,1,2,5,10310,9,1,50,0
1,1,2,5,10310,9,2,40,0
1,1,2,5,10310,9,3,35,0
1,1,2,7,10310,9,1,80,0
1,1,2,7,10310,9,2,50,0
1,1,2,7,10310,9,3,56,0
1,1,2,8,10310,9,1,50,0
1,1,2,8,10310,9,2,40,0
1,1,2,8,10310,9,3,36,0
1,1,2,9,10310,9,1,50,0
1,1,2,9,10310,9,2,40,0
1,1,2,9,10310,9,3,36,0
1,1,2,5,10311,9,1,50,0
1,1,2,5,10311,9,2,40,0
1,1,2,5,10311,9,3,35,0
1,1,2,7,10311,9,1,80,0
1,1,2,7,10311,9,2,50,0
1,1,2,7,10311,9,3,56,0
1,1,2,8,10311,9,1,50,0
1,1,2,8,10311,9,2,40,0
1,1,2,8,10311,9,3,36,0
1,1,2,9,10311,9,1,50,0
1,1,2,9,10311,9,2,40,0
1,1,2,9,10311,9,3,36,0
1,1,2,5,10312,9,1,50,0
1,1,2,5,10312,9,2,40,0
1,1,2,5,10312,9,3,35,0
1,1,2,7,10312,9,1,80,0
1,1,2,7,10312,9,2,50,0
1,1,2,7,10312,9,3,56,0
1,1,2,8,10312,9,1,50,0
1,1,2,8,10312,9,2,40,0
1,1,2,8,10312,9,3,36,0
1,1,2,9,10312,9,1,50,0
1,1,2,9,10312,9,2,40,0
1,1,2,9,10312,9,3,36,0
1,1,2,5,10313,9,1,50,0
1,1,2,5,10313,9,2,40,0
1,1,2,5,10313,9,3,35,0
1,1,2,7,10313,9,1,80,0
1,1,2,7,10313,9,2,50,0
1,1,2,7,10313,9,3,56,0
1,1,2,8,10313,9,1,50,0
1,1,2,8,10313,9,2,40,0
1,1,2,8,10313,9,3,36,0
1,1,2,9,10313,9,1,50,0
1,1,2,9,10313,9,2,40,0
1,1,2,9,10313,9,3,36,0
1,1,2,5,10314,9,1,50,0
1,1,2,5,10314,9,2,40,0
1,1,2,5,10314,9,3,35,0
1,1,2,7,10314,9,1,80,0
1,1,2,7,10314,9,2,50,0
1,1,2,7,10314,9,3,56,0
1,1,2,8,10314,9,1,50,0
1,1,2,8,10314,9,2,40,0
1,1,2,8,10314,9,3,36,0
1,1,2,9,10314,9,1,50,0
1,1,2,9,10314,9,2,40,0
1,1,2,9,10314,9,3,36,0
1,1,2,5,10315,9,1,50,0
1,1,2,5,10315,9,2,40,0
1,1,2,5,10315,9,3,35,0
1,1,2,7,10315,9,1,80,0
1,1,2,7,10315,9,2,50,0
1,1,2,7,10315,9,3,56,0
1,1,2,8,10315,9,1,50,0
1,1,2,8,10315,9,2,40,0
1,1,2,8,10315,9,3,36,0
1,1,2,9,10315,9,1,50,0
1,1,2,9,10315,9,2,40,0
1,1,2,9,10315,9,3,36,0
1,1,2,5,10316,9,1,50,0
1,1,2,5,10316,9,2,40,0
1,1,2,5,10316,9,3,35,0
1,1,2,7,10316,9,1,80,0
1,1,2,7,10316,9,2,50,0
1,1,2,7,10316,9,3,56,0
1,1,2,8,10316,9,1,50,0
1,1,2,8,10316,9,2,40,0
1,1,2,8,10316,9,3,36,0
1,1,2,9,10316,9,1,50,0
1,1,2,9,10316,9,2,40,0
1,1,2,9,10316,9,3,36,0
1,1,2,5,10317,9,1,50,0
1,1,2,5,10317,9,2,40,0
1,1,2,5,10317,9,3,35,0
1,1,2,7,10317,9,1,80,0
1,1,2,7,10317,9,2,50,0
1,1,2,7,10317,9,3,56,0
1,1,2,8,10317,9,1,50,0
1,1,2,8,10317,9,2,40,0
1,1,2,8,10317,9,3,36,0
1,1,2,9,10317,9,1,50,0
1,1,2,9,10317,9,2,40,0
1,1,2,9,10317,9,3,36,0
1,1,2,5,10318,9,1,50,0
1,1,2,5,10318,9,2,40,0
1,1,2,5,10318,9,3,35,0
1,1,2,7,10318,9,1,80,0
1,1,2,7,10318,9,2,50,0
1,1,2,7,10318,9,3,56,0
1,1,2,8,10318,9,1,50,0
1,1,2,8,10318,9,2,40,0
1,1,2,8,10318,9,3,36,0
1,1,2,9,10318,9,1,50,0
1,1,2,9,10318,9,2,40,0
1,1,2,9,10318,9,3,36,0
1,1,2,5,10319,9,1,50,0
1,1,2,5,10319,9,2,40,0
1,1,2,5,10319,9,3,35,0
1,1,2,7,10319,9,1,80,0
1,1,2,7,10319,9,2,50,0
1,1,2,7,10319,9,3,56,0
1,1,2,8,10319,9,1,50,0
1,1,2,8,10319,9,2,40,0
1,1,2,8,10319,9,3,36,0
1,1,2,9,10319,9,1,50,0
1,1,2,9,10319,9,2,40,0
1,1,2,9,10319,9,3,36,0
1,1,2,5,10320,9,1,50,0
1,1,2,5,10320,9,2,40,0
1,1,2,5,10320,9,3,35,0
1,1,2,7,10320,9,1,80,0
1,1,2,7,10320,9,2,50,0
1,1,2,7,10320,9,3,56,0
1,1,2,8,10320,9,1,50,0
1,1,2,8,10320,9,2,40,0
1,1,2,8,10320,9,3,36,0
1,1,2,9,10320,9,1,50,0
1,1,2,9,10320,9,2,40,0
1,1,2,9,10320,9,3,36,0
1,1,2,5,10321,9,1,50,0
1,1,2,5,10321,9,2,40,0
1,1,2,5,10321,9,3,35,0
1,1,2,7,10321,9,1,80,0
1,1,2,7,10321,9,2,50,0
1,1,2,7,10321,9,3,56,0
1,1,2,8,10321,9,1,50,0
1,1,2,8,10321,9,2,40,0
1,1,2,8,10321,9,3,36,0
1,1,2,9,10321,9,1,50,0
1,1,2,9,10321,9,2,40,0
1,1,2,9,10321,9,3,36,0
1,1,3,4,0,1,1,100,0
1,1,3,4,0,1,2,50,0
1,1,3,4,0,1,3,105,0
1,1,3,6,0,1,1,450,0
1,1,3,6,0,1,2,350,0
1,1,3,6,0,1,3,315,0
1,1,3,7,0,1,1,350,0
1,1,3,7,0,1,2,250,0
1,1,3,7,0,1,3,245,0
1,1,3,3,0,4,1,500,0
1,1,3,3,0,4,2,400,0
1,1,3,3,0,4,3,350,0
